0,0,291,612.088,120.30030399041758
0,1,291,661.8813333333334,123.92625848306324
0,2,290,676.0586666666667,121.09979674873803
0,3,291,682.9586666666667,119.71825914894423
0,4,291,660.1786666666667,118.45252810067042
0,5,341,631.7786666666667,117.10896218303294
0,6,376,621.5213333333334,92.47218149632793
0,7,286,582.816,109.03256215528862
0,8,332,581.9813333333333,90.59497549166096
0,9,246,589.6333333333333,84.99451145922973
0,10,329,569.1866666666666,92.20795463562972
0,11,295,545.508,88.1394653743446
0,12,243,495.00666666666666,97.52308252095027
0,13,283,485.56266666666664,92.03833701341968
0,14,232,440.312,96.34651104002747
0,15,232,459.87733333333335,76.33970102656932
0,16,232,438.08,82.9698997972345
0,17,238,406.26666666666665,72.20946265935164
0,18,235,417.056,86.33588309781963
0,19,241,402.976,88.9105967603884
0,20,236,386.61333333333334,76.95102621886899
0,21,237,356.2746666666667,61.88157235304164
0,22,193,343.6533333333333,63.23203995384391
0,23,238,373.5466666666667,65.00838876408041
0,24,239,366.25733333333335,59.940350129556
0,25,192,314.59866666666665,63.01204876271348
0,26,190,299.656,47.12975651608739
0,27,146,289.076,49.978562400287814
0,28,191,263.84933333333333,31.903642782383663
0,29,191,242.78533333333334,25.15650448385096
0,30,190,236.25066666666666,26.66483046637697
0,31,144,232.336,21.515397287227547
0,32,191,223.752,25.05816656532335
0,33,191,209.58133333333333,25.49898656764336
0,34,190,195.424,13.999102012017024
0,35,189,191.62933333333334,5.547098336562661
0,36,191,193.25333333333333,10.200386564749232
0,37,191,198.13066666666666,18.331074635308948
0,38,191,192.28,11.01832434152576
0,39,191,196.112,28.321739893601194
0,40,191,191.576,5.229980330652685
0,41,191,191.0,0.0
0,42,191,193.536,15.332388817874548
0,43,191,195.56,14.119592198258696
0,44,190,191.96933333333334,9.772327805759128
0,45,191,196.35866666666666,15.206040129856152
0,46,191,196.968,19.980071246019012
0,47,191,196.82266666666666,20.224488278414405
0,48,191,199.172,26.48527343535005
0,49,191,197.768,24.314078402125904
0,50,191,202.53466666666668,24.732820598857252
0,51,190,196.52133333333333,19.174804015537365
0,52,188,196.09066666666666,19.204535883141514
0,53,191,193.41333333333333,10.312854220427305
0,54,191,191.0,0.0
0,55,191,193.62266666666667,10.64214702397646
0,56,186,196.74666666666667,18.1120185469027
0,57,189,201.17333333333335,27.69786124557259
0,58,189,191.36,8.535076451916199
0,59,189,190.152,7.351255035760827
0,60,189,192.16933333333333,11.996188461577924
0,61,189,197.34266666666667,22.919809549425405
0,62,186,189.64933333333335,5.683317665631048
0,63,189,202.536,32.93393735403528
0,64,189,192.33466666666666,11.389042040210413
0,65,189,192.528,12.674360018129496
0,66,189,194.968,18.745332556582635
0,67,189,190.692,8.761477461959503
0,68,140,186.844,10.056366375231999
0,69,189,192.67866666666666,12.59832138916344
0,70,189,189.448,4.618629484788302
0,71,189,191.576,10.860639729182841
0,72,95,182.85866666666666,23.244133551248705
0,73,189,198.00933333333333,23.851200233090328
0,74,189,193.512,20.107434808533895
0,75,189,194.192,19.25329552357275
0,76,189,194.79733333333334,18.945540483920148
0,77,189,192.52,12.521127672228435
0,78,189,189.832,6.268665798598939
0,79,189,190.86666666666667,9.485190949687127
0,80,142,189.37333333333333,16.788699655931346
0,81,142,190.1,13.606500252900311
