0,0,332,619.846,120.41690390261228
0,1,332,653.788,127.30635833982326
0,2,373,685.166,113.85966137740776
0,3,373,677.5,109.2800359283662
0,4,418,648.694,94.59408250461443
0,5,421,646.874,94.00184475655402
0,6,421,641.772,107.26570691399694
0,7,388,578.972,106.51871050371747
0,8,233,587.064,122.84985991103248
0,9,234,546.108,113.31296480096174
0,10,271,521.0,97.84059261434516
0,11,271,488.076,85.19021639801068
0,12,271,481.482,94.2182351121868
0,13,228,501.978,126.46116545697923
0,14,231,444.548,83.2260827968939
0,15,277,449.644,85.57813095057631
0,16,281,407.164,58.35267923882073
0,17,232,352.34,71.97363968578527
0,18,229,326.362,49.57715951414504
0,19,229,326.324,42.02383883059857
0,20,227,343.638,50.4422819032527
0,21,228,329.962,31.606431133203735
0,22,273,325.7,34.06556803946917
0,23,273,334.26,33.22794897652244
0,24,273,334.462,34.58712324244922
0,25,222,339.466,36.72964712539325
0,26,222,359.166,46.64712587829412
0,27,269,361.486,37.65338442580481
0,28,276,345.32,44.61087154180506
0,29,276,339.75,38.4142005201619
0,30,319,340.098,28.44726506677851
0,31,276,332.832,27.371045362727564
0,32,277,324.838,18.369611897984193
0,33,320,331.744,26.28879353128749
0,34,277,348.87,44.978207816193695
0,35,277,337.582,28.3533260517419
0,36,274,332.226,32.45071681864798
0,37,276,349.602,51.000408619526944
0,38,277,334.342,45.8221384567055
0,39,229,312.168,42.5933817433726
0,40,229,292.406,27.092973672981973
0,41,276,324.476,38.31230990400286
0,42,230,318.88,43.23545082934637
0,43,229,293.59,41.491698230418265
0,44,275,281.23,15.421567673196913
0,45,228,286.616,26.650347578448276
0,46,273,299.31,35.180808384076684
0,47,273,313.892,43.623874436387226
0,48,275,296.738,32.01924139699885
0,49,274,308.476,48.71117922986389
0,50,270,289.46,29.57969432961187
0,51,229,281.088,17.990318482957264
0,52,232,301.616,29.81103721576556
0,53,229,317.672,53.04205251184509
0,54,272,325.614,35.1743582023879
0,55,272,315.932,29.035383292905465
0,56,272,365.788,54.73198549726604
0,57,274,342.326,49.15983220276912
0,58,274,321.716,43.37046620313588
0,59,229,316.816,49.62894526802708
0,60,229,295.412,31.198733595386674
0,61,226,298.042,43.241367551633616
0,62,275,364.634,59.89422911568965
0,63,278,361.798,33.54130639180491
0,64,275,323.296,47.93901001650669
0,65,231,310.78,51.86810388283724
0,66,276,316.644,55.645179809864416
0,67,278,310.304,35.6420579735962
0,68,278,325.986,53.31024073792084
0,69,280,348.338,45.67226365459311
0,70,280,347.332,45.2722534214911
0,71,280,351.818,55.947162985196904
