0	0	628.652	119.82628916540114
0	1	682.85	134.50991537678306
0	2	688.996	119.24508696600917
0	3	693.856	122.92964923614906
0	4	662.808	111.35324974358356
0	5	631.126	111.1001557749874
0	6	602.678	104.02989355712616
0	7	567.33	102.42886529142946
0	8	542.956	100.84692493347075
0	9	522.014	92.07704474154616
0	10	495.662	96.78132570910587
0	11	456.91	74.43948127670892
0	12	459.37	86.42745228813602
0	13	446.442	93.27040996344718
0	14	446.952	97.89848785271253
0	15	416.692	74.52328882406033
0	16	391.136	77.70790526762494
0	17	391.62	78.08034760016582
0	18	412.816	76.17655728476782
0	19	404.568	50.66129201883844
0	20	428.324	72.56847380771869
0	21	410.314	64.57630837394181
0	22	425.048	57.655372516010424
0	23	450.418	69.0542123587618
0	24	403.702	66.66598760843212
0	25	422.25	62.45135581944859
0	26	446.418	81.24269830610075
0	27	425.828	37.35946835477603
0	28	410.532	22.75716927710969
0	29	412.366	28.528367979243363
0	30	389.77	27.020535128625202
0	31	379.35	25.152271737302264
0	32	373.93	23.31532347228381
0	33	383.062	30.670107057750158
0	34	371.356	38.19805553812636
0	35	392.764	34.176781721186465
0	36	374.578	16.77757103336379
0	37	384.946	46.300091586971135
0	38	394.87	32.668264892126096
0	39	386.304	27.98187904895259
0	40	367.57	27.015639721819515
0	41	374.318	29.57665351025566
0	42	373.138	35.4284250652666
0	43	359.14	58.68017660379449
0	44	343.002	63.577560573026396
0	45	296.384	52.81540948395568
0	46	301.712	53.64808748297703
0	47	330.524	27.803732106285143
0	48	348.952	44.746913508498764
0	49	350.788	33.06450633471353
0	50	334.458	29.245972197544752
0	51	310.678	50.42956074758522
0	52	301.324	53.554188690078284
0	53	297.002	40.395514493349026
0	54	302.382	32.78722434364223
0	55	306.348	37.482058446819856
0	56	284.238	29.156707344388852
0	57	282.418	21.04369145135408
0	58	290.624	31.472904400815054
0	59	283.88	37.602306670387414
0	60	294.092	37.40446127732483
0	61	333.016	27.074449128120502
0	62	338.724	48.002670099415795
0	63	308.38	30.924492695871148
0	64	308.748	39.10194906704383
0	65	285.97	26.187643753700627
0	66	293.482	39.39474034860831
0	67	304.202	32.262096673395575
0	68	317.86	44.13057233743593
0	69	316.16	80.72411762498659
0	70	319.058	35.29348234152576
0	71	345.156	51.62190723533209
0	72	345.672	55.24730713701598
0	73	270.972	56.56329223141204
0	74	255.75	35.77506408688658
0	75	253.312	35.94722606995221
0	76	253.054	35.1311183276294
0	77	236.562	37.51635790185988
0	78	258.394	37.95903767328886
0	79	271.532	36.42700687209031
0	80	260.692	37.41385745227195
0	81	247.07	33.357676315029465
0	82	259.714	41.424342557397594
0	83	258.006	46.244557324774235
0	84	260.002	35.33399182028431
0	85	266.512	39.43165691591307
0	86	265.508	44.656537580710385
0	87	234.234	56.122783052474446
0	88	223.566	77.46715409725503
0	89	214.146	46.340604087283424
0	90	261.11	46.92446815279691
0	91	310.798	50.54188520742609
0	92	314.008	47.83069607452888
0	93	291.534	50.04295593665259
0	94	288.556	35.077853063594056
0	95	282.566	28.34955093253059
0	96	319.478	56.10012445554696
0	97	317.93	64.12619931726618
0	98	307.244	29.46028310388622
0	99	303.598	39.50262409791583
1	0	622.866	127.52105427169727
1	1	672.584	134.426440404258
1	2	694.41	124.47831780356927
1	3	678.996	135.43493355280583
1	4	654.078	121.10076261283754
1	5	619.368	111.34807300858613
1	6	617.61	102.27640405123402
1	7	609.058	104.93018308687577
1	8	578.132	93.28347221441068
1	9	569.378	105.70529947298454
1	10	524.666	109.68072833609685
1	11	536.752	106.73707933145073
1	12	488.834	96.1178220489357
1	13	489.116	110.14422383442619
1	14	459.034	95.17407763728644
1	15	454.642	95.74832279803793
1	16	464.212	87.08088893917464
1	17	478.62	81.75734907796674
1	18	447.752	59.3467654817538
1	19	457.76	64.27488562295302
1	20	435.836	63.85285803280788
1	21	417.476	86.4500123381514
1	22	397.72	73.50204555930944
1	23	360.148	54.889633262387164
1	24	335.456	47.380987536773816
1	25	326.284	51.86497174962284
1	26	290.346	36.91986507117465
1	27	284.976	24.887068053762786
1	28	286.632	28.72181158844004
1	29	277.058	33.38550313593141
1	30	294.634	43.94681660119146
1	31	276.396	20.98198444720341
1	32	289.77	41.03931713737691
1	33	313.11	60.44648422290436
1	34	298.876	40.069286485272926
1	35	282.718	26.72622416497004
1	36	293.946	39.73508320961914
1	37	271.736	14.850703376660928
1	38	274.156	20.57733017264564
1	39	277.974	51.58705042491853
1	40	283.512	36.110410958048156
1	41	277.48	30.378863551841384
1	42	280.428	29.736329878269412
1	43	272.234	17.12266378898049
1	44	283.524	27.97718480725811
1	45	313.138	37.750246598353144
1	46	290.348	49.68093483996798
1	47	274.822	29.986141020588377
1	48	280.712	31.461798192267654
1	49	273.4	28.941098361131655
1	50	289.448	40.241695841109134
1	51	281.422	27.077190853725057
1	52	292.15	47.65738087540908
1	53	284.704	28.945951707285154
1	54	296.262	43.41648694536859
1	55	330.428	39.97465148719931
1	56	328.294	25.714627123413397
1	57	315.022	33.03149520307405
1	58	331.21	49.80549240945523
1	59	298.99	49.33503614656801
1	60	297.81	38.08904633752084
1	61	290.362	34.96013985609204
1	62	296.496	39.62674022780781
1	63	293.094	34.03124174680765
1	64	282.298	21.832877618174276
1	65	298.594	49.0853124651316
1	66	335.684	55.917418210416606
1	67	300.258	45.5937827126034
1	68	276.4	18.54226607679129
1	69	301.35	35.74183063182169
1	70	294.856	25.99127462656315
1	71	283.152	44.56708815587333
1	72	272.298	34.90268744928333
1	73	294.724	46.719130753436694
1	74	295.116	38.46413294286109
1	75	334.582	64.14602638825572
1	76	327.79	58.972106276080055
1	77	396.642	49.58276653712402
1	78	368.126	32.52460335880066
1	79	355.738	31.63800377023077
1	80	403.55	42.71074707648724
1	81	428.204	50.969069798774115
1	82	424.196	44.29683966162832
1	83	380.542	48.022667451718654
1	84	364.616	60.685731931980854
1	85	385.156	53.77847070923133
1	86	364.274	26.607721919237243
1	87	380.268	34.34757178280218
1	88	382.542	52.555879565981094
1	89	383.052	32.195253760911136
1	90	386.876	49.633533011447106
1	91	475.718	63.168369948288664
1	92	459.806	63.61750338920054
1	93	443.89	59.09685928672619
1	94	476.134	68.30709892483397
1	95	461.464	64.05499816235384
1	96	467.82	64.64017562328564
1	97	485.75	45.269218064910476
1	98	510.084	29.068382923230335
1	99	519.382	47.911659648362175
2	0	619.404	125.75424065248912
2	1	664.99	127.0276897685534
2	2	688.678	119.50867316610888
2	3	668.056	119.83822120894934
2	4	654.186	119.53424729571475
2	5	618.894	110.84397836183143
2	6	599.026	108.65889210583428
2	7	569.668	106.74071827506022
2	8	540.868	107.39395466690837
2	9	548.12	106.16107548388824
2	10	511.724	94.99486234393673
2	11	508.17	106.47886455627888
2	12	479.66	83.18586524375827
2	13	465.014	77.28645545238038
2	14	434.902	81.35481305500264
2	15	449.128	91.55306408354758
2	16	414.662	58.02925594120773
2	17	418.568	72.47309898267282
2	18	403.746	67.75082163090957
2	19	382.154	73.13924378857043
2	20	364.56	58.2759175400119
2	21	336.41	36.10003219734443
2	22	327.32	35.77492544480221
2	23	324.642	29.221389686845086
2	24	322.37	42.87172809836658
2	25	325.612	40.504947321469636
2	26	348.35	32.13323185081695
2	27	344.944	42.36193966125394
2	28	336.05	42.79137417058271
2	29	343.738	35.34957625039048
2	30	333.936	38.17421177823818
2	31	322.55	46.20685714582403
2	32	319.946	50.37390340532073
2	33	323.746	47.16140243630925
2	34	304.77	50.68450392255749
2	35	284.916	30.313276521467284
2	36	305.828	31.34868252082656
2	37	304.858	36.81897758249727
2	38	312.046	35.21596530587871
2	39	303.284	27.979153132645685
2	40	339.828	44.03795065845352
2	41	320.16	34.1517068117586
2	42	320.294	37.533306037761236
2	43	304.536	21.121385604635783
2	44	301.2	26.79559680275907
2	45	302.596	33.48676620729506
2	46	390.9	55.624582590584474
2	47	372.234	59.355280663858025
2	48	347.376	40.52820863782138
2	49	322.796	51.86059609042024
2	50	309.792	27.448197446939457
2	51	324.388	37.195651479412966
2	52	296.132	32.545183267387216
2	53	291.404	18.1172086840384
2	54	293.296	18.368428957445783
2	55	292.386	16.518071842523955
2	56	291.614	21.332584520508586
2	57	306.932	42.82390862941639
2	58	364.936	84.95020293063408
2	59	302.972	42.49228641541456
2	60	273.558	31.168278090363668
2	61	294.282	40.205515080468345
2	62	289.19	32.55699334446086
2	63	265.948	48.0064008758218
2	64	265.01	39.18746246478411
2	65	262.924	48.215471452374665
2	66	282.894	37.30944590190281
2	67	298.796	35.25154929155474
2	68	275.952	46.287219720121804
2	69	261.44	44.60602869109946
2	70	252.176	33.32870578433122
2	71	280.032	51.01996717070873
2	72	263.5	44.30516782263197
2	73	239.32	27.08898718027138
2	74	258.816	43.47433933207867
2	75	239.518	26.139629616215775
2	76	246.346	35.41234746109629
2	77	273.066	48.231049254857005
2	78	228.228	44.33996030851091
2	79	293.702	49.98337595384571
2	80	307.454	46.80869568770285
2	81	295.02	29.752816003199335
2	82	293.654	60.740176341891555
2	83	265.222	41.699957901393155
2	84	331.97	61.15915290427043
2	85	338.674	38.457583067462636
2	86	330.838	39.30574562679806
2	87	354.556	41.354652441498125
2	88	383.108	33.14848382595975
2	89	378.65	49.25390740631223
2	90	377.588	29.46636709163806
2	91	384.43	34.56904884830572
2	92	330.91	38.349592990866746
2	93	351.674	40.4084819664098
2	94	350.344	39.08258641802317
2	95	352.892	36.6723063374013
2	96	385.61	54.550025761875204
2	97	451.25	53.794453119004245
2	98	420.194	30.882873372396286
2	99	419.87	30.52724890735648
3	0	621.756	118.91968822906063
3	1	677.024	130.119920886939
3	2	706.086	130.7072429926569
3	3	685.184	117.43305833699792
3	4	647.318	121.66133254108031
3	5	620.948	117.7568624467662
3	6	617.484	105.49272569399615
3	7	605.978	108.01531434136783
3	8	624.794	103.2985030165051
3	9	579.97	121.81951028539052
3	10	553.404	101.64814545750394
3	11	551.722	98.78815168747553
3	12	488.634	107.51119643421998
3	13	467.974	92.66811794877641
3	14	483.69	101.18277426328672
3	15	466.564	72.83873190639358
3	16	466.464	93.91155127526032
3	17	452.322	86.22382159717614
3	18	406.774	79.03366094978928
3	19	421.994	111.35250659707167
3	20	395.644	74.79466389719917
3	21	394.926	77.4004792774874
3	22	382.782	50.76850754865112
3	23	413.248	33.38964259265022
3	24	413.86	47.40441706755855
3	25	438.146	50.61007254377094
3	26	409.094	53.42266491155706
3	27	381.93	41.82410323273458
3	28	353.47	46.94179549536481
3	29	339.662	56.590677372965416
3	30	330.882	23.938466457831222
3	31	304.568	33.11668470138918
3	32	298.34	24.77595802774114
3	33	321.506	51.872492469033155
3	34	308.99	42.80498140246924
3	35	321.37	49.21977521835186
3	36	295.29	37.265309694315334
3	37	299.504	35.751564059007656
3	38	295.522	37.68982039121767
3	39	292.566	34.825094665152996
3	40	264.022	39.33364701594746
3	41	246.812	27.975666781396484
3	42	281.238	44.5817948142257
3	43	246.998	32.50648148719504
3	44	246.08	35.68585940007955
3	45	237.918	61.225880908207216
3	46	208.702	40.83165001915273
3	47	219.366	41.229938876009
3	48	265.71	63.00992303440474
3	49	248.632	54.443298223407474
3	50	216.21	40.85143301229854
3	51	250.916	55.109191519926675
3	52	293.642	49.474653294765695
3	53	289.546	52.6197449548954
3	54	311.982	81.6311273835896
3	55	255.684	90.88198509291519
3	56	217.27	70.65766846014982
3	57	207.112	39.36855626569115
3	58	213.592	49.318578450323564
3	59	172.92	46.732531056190794
3	60	203.248	28.305775556584187
3	61	205.358	30.382429462439028
3	62	236.276	45.929018861141536
3	63	225.442	35.92865670666649
3	64	229.886	37.841153653392226
3	65	232.144	31.217115186402488
3	66	246.7	36.20491114727896
3	67	267.778	47.05623544854799
3	68	300.34	38.21666425597233
3	69	295.344	41.648419486114804
3	70	301.668	25.581136900658922
3	71	296.454	34.784994979897675
3	72	308.234	36.424452301316826
3	73	309.542	46.902451064221204
3	74	307.972	49.797055228385176
3	75	322.052	43.47128709393374
3	76	297.466	32.51256646215289
3	77	303.978	43.9801548888598
3	78	303.344	24.48871287177497
3	79	292.018	27.575468971133652
3	80	295.142	43.414784613609314
3	81	303.656	38.71044641079007
3	82	348.034	44.20444445776506
3	83	287.672	41.054834244332945
3	84	281.492	33.47672801570188
3	85	308.224	41.55178607294402
3	86	298.446	24.91265471059769
3	87	330.334	42.776513464849174
3	88	328.868	42.37326472112171
3	89	300.88	39.587066975762184
3	90	298.012	32.564778297589385
3	91	303.734	33.39397489245986
3	92	299.382	42.335051543353075
3	93	304.558	44.46045546550786
3	94	255.942	41.95037907587032
3	95	309.26	42.787216452856256
3	96	304.32	43.59530595606366
3	97	314.198	66.48261933277522
3	98	261.408	43.89436143665679
3	99	261.036	41.73989868560494
4	0	616.282	125.59097364589007
4	1	663.168	134.88357547851317
4	2	690.942	120.86590822702266
4	3	675.53	103.14756390666618
4	4	660.044	115.04953217509154
4	5	634.994	118.38496510929014
4	6	595.196	139.77227967064374
4	7	568.012	103.85613149013494
4	8	568.952	111.47958149446177
4	9	564.348	100.64600405512658
4	10	553.682	91.41826663719831
4	11	571.658	92.6809827587638
4	12	555.602	82.97977393174521
4	13	534.418	75.98048001089091
4	14	582.468	82.61163562526392
4	15	604.112	94.48527075040599
4	16	547.108	93.71523583096685
4	17	512.498	90.20283309406852
4	18	498.448	83.71874911815047
4	19	452.21	91.8172026223561
4	20	454.044	69.44407117993659
4	21	434.604	57.45339824535939
4	22	448.898	84.47989880797205
4	23	432.564	105.59419573226884
4	24	364.656	51.81299873270563
4	25	371.504	50.14805718348972
4	26	345.376	53.75162414473065
4	27	379.836	49.999850741260204
4	28	395.92	38.130111602533205
4	29	400.644	41.208026729435446
4	30	425.926	41.443741281196544
4	31	391.004	42.320657605007014
4	32	359.228	38.52537377949372
4	33	362.348	38.23499346738403
4	34	379.53	37.231135019357836
4	35	376.732	35.173377844870615
4	36	368.026	42.549103120426714
4	37	352.372	53.63834225177951
4	38	344.56	37.24019420100092
4	39	354.378	55.62715052698187
4	40	382.406	34.4452335196679
4	41	382.018	27.40547017642977
4	42	406.244	40.92277864005856
4	43	437.854	64.37876929447881
4	44	433.6	51.3619713816401
4	45	373.34	42.54989291142286
4	46	384.584	28.500939477536704
4	47	379.8	17.951281207590394
