0,0,294,615.656,119.3727664869902
0,1,293,692.04,133.05476142956377
0,2,374,698.12,124.60825025681146
0,3,369,684.298,116.0119076709062
0,4,339,690.048,120.16799236392998
0,5,336,709.988,123.51117308062258
0,6,387,689.158,121.6777711662734
0,7,379,694.828,117.35016206667188
0,8,373,696.524,105.65947792105128
0,9,465,718.74,117.23207376070957
0,10,369,698.548,124.93961545891689
0,11,424,691.11,112.83066701405984
0,12,428,689.436,116.90969873932026
0,13,388,702.486,114.98147364930209
0,14,385,694.862,101.54404631826202
0,15,468,730.408,126.55407303917809
0,16,464,776.042,132.12761880584446
0,17,469,706.496,103.24369474699192
0,18,379,726.83,151.85453796776318
0,19,475,742.892,109.19655723613458
0,20,428,747.802,118.04215644164924
0,21,384,743.658,113.67533240944056
0,22,520,784.158,113.52012453017618
0,23,519,797.472,127.35205655432972
0,24,421,812.248,120.85415155424262
0,25,511,785.38,122.392759488257
0,26,567,793.702,128.40667328253213
0,27,529,753.21,104.59787440795007
0,28,475,766.438,126.59161516490789
0,29,563,768.186,137.54990132569876
0,30,422,751.528,116.97983492704664
0,31,515,779.864,119.59968927781816
0,32,467,731.172,113.18416730026739
0,33,367,785.27,152.06692539667927
0,34,518,757.894,103.98317057835423
0,35,520,732.06,96.71603995599445
0,36,431,746.05,120.21263517330705
0,37,431,722.5,111.67009635905973
0,38,424,699.994,109.37841303692855
0,39,463,717.85,123.76082167618283
0,40,428,756.264,117.51724515925166
0,41,470,793.294,121.78360339599185
0,42,565,799.588,140.09722595912785
0,43,605,840.706,102.4452127100844
0,44,498,793.974,145.01861301309043
0,45,554,797.626,116.42642461527944
0,46,606,870.804,132.75972232474533
0,47,567,827.532,121.02965475725887
0,48,650,872.862,104.00224945540138
0,49,660,819.388,109.44226182488492
0,50,656,846.682,131.79134567029513
0,51,608,830.752,132.73531490770398
0,52,571,821.964,137.38257038391217
0,53,512,818.576,127.63534693639974
0,54,563,803.374,132.76354334259733
0,55,584,886.644,112.18257942413591
0,56,533,895.752,122.68108163683273
0,57,616,842.72,107.1047358845435
0,58,610,819.248,117.53864539939492
0,59,474,766.096,138.96891559987813
0,60,564,810.45,133.94326072702717
0,61,468,734.38,138.35843926349736
0,62,514,730.512,138.40187865788553
0,63,522,754.344,100.93491654901959
0,64,364,772.54,130.99577162782282
0,65,420,724.166,135.7195418208599
0,66,474,716.56,122.62850361885516
0,67,424,763.2,163.3035336059093
0,68,416,734.582,147.07097272417863
0,69,511,779.052,127.78977168574562
0,70,476,816.518,103.17616157152419
0,71,566,809.688,126.52891285226143
0,72,466,796.722,134.70962133478173
0,73,466,739.948,109.2782171958667
0,74,609,802.64,102.23050695905889
0,75,520,768.98,119.79119943854755
0,76,515,755.284,143.2974796685507
0,77,529,751.602,107.09299423785673
0,78,327,765.746,147.11930418312417
0,79,430,738.308,153.34930438156104
0,80,482,853.604,175.95343248942214
0,81,574,789.342,109.60375450687819
0,82,524,718.664,94.03350309015818
0,83,576,856.782,168.95910995763236
0,84,566,799.372,106.69730195505899
0,85,566,779.762,133.08157937723396
0,86,568,748.486,105.19304614809789
0,87,421,757.786,159.65308145110654
0,88,525,828.334,136.65434960707643
0,89,517,797.94,103.66038467370927
0,90,566,835.662,174.63036185773987
0,91,512,831.348,98.52547607025184
0,92,655,914.108,155.35604054773444
0,93,620,847.788,124.0521217626996
0,94,572,783.182,102.88515727341041
0,95,528,793.314,151.607219161238
0,96,521,810.116,117.24642421832743
0,97,425,846.772,144.44763152265614
0,98,425,769.538,109.29204022302913
0,99,425,782.086,101.45926556573455
1,0,234,611.072,127.66691230304731
1,1,234,684.946,123.37233299690084
1,2,234,712.152,115.52522257109149
1,3,234,693.414,120.75709152802824
1,4,234,704.47,123.03467870616268
1,5,281,686.316,129.58347076611113
1,6,187,637.92,122.41820957713836
1,7,278,639.612,122.67393874206924
1,8,278,678.894,114.30728355685956
1,9,278,676.984,108.9968089106531
1,10,142,657.252,133.741999165114
1,11,238,649.528,121.69218212515042
1,12,327,641.038,125.7984063256293
1,13,324,652.736,118.7965131098305
1,14,279,625.198,120.03063568525336
1,15,327,670.498,151.03048172080238
1,16,336,679.768,141.39911454882022
1,17,409,685.232,122.83352280484876
1,18,424,690.452,133.57156291981337
1,19,422,679.874,116.59526162785582
1,20,373,727.708,131.27092155420937
1,21,424,734.686,126.90624016014031
