0,0,235,619.6215,121.28228615184125
0,1,235,663.7215,126.63720001628259
0,2,278,681.95,119.61343648225122
0,3,285,670.4415,109.55313561241086
0,4,285,649.1815,105.16163769536576
0,5,279,633.3465,108.2485903668412
0,6,325,620.357,105.50206582786412
0,7,317,596.882,107.3903879484185
0,8,271,563.6015,101.73720522608029
0,9,232,545.149,94.63971754537606
0,10,232,522.214,94.30799649606361
0,11,231,509.815,102.38874695371256
0,12,225,490.4995,97.60781035383911
0,13,230,472.558,88.39403480266276
0,14,183,439.0385,88.1127910676132
0,15,140,424.771,91.04614357088141
0,16,178,414.894,96.132619356034
0,17,176,397.4645,86.57078023065792
0,18,176,399.0975,94.54605476690182
0,19,140,391.6265,87.36265285754072
0,20,173,374.2605,81.44644498964169
0,21,134,359.1405,78.67892949655172
0,22,172,341.5465,73.0867407508831
0,23,122,308.153,69.20435110674805
0,24,129,308.244,67.4048675696796
0,25,118,293.8625,73.16319443723143
0,26,120,272.3585,69.65665799298283
0,27,83,294.4395,71.06973894455241
0,28,126,260.317,64.10246542869491
0,29,121,268.039,58.84184446743803
0,30,122,256.5595,52.064025882998806
0,31,122,253.6145,56.45353302004418
0,32,117,246.202,49.11819922134133
0,33,122,246.6105,54.69039503792877
0,34,122,241.3995,57.2353111301938
0,35,79,206.903,59.64294787831841
0,36,79,216.262,56.720004720272485
0,37,79,199.943,53.81571161295004
0,38,78,206.207,51.17407101034553
0,39,125,201.394,47.059877603325944
0,40,82,205.1565,48.991796311248876
0,41,82,209.7415,53.013657690267415
0,42,78,193.435,54.31773175484682
0,43,78,188.9555,47.1959028557902
0,44,78,205.801,57.99388799280712
0,45,78,182.085,46.76084968787206
0,46,78,167.855,54.37896202351953
0,47,75,191.6235,70.04802717282908
0,48,75,188.9835,57.5916628303419
0,49,75,180.641,68.09208019066789
0,50,78,174.8325,63.30049699812875
0,51,78,165.8205,55.79270286154184
0,52,78,172.309,50.74839129085085
0,53,78,183.337,68.17088136097969
0,54,78,191.6915,74.90437010001511
0,55,75,172.3015,65.78839300421495
0,56,78,167.125,51.57803332583437
0,57,78,158.2695,53.06690982343993
0,58,78,169.69,57.51939795034614
0,59,78,179.7125,77.24880279018089
0,60,78,139.4995,49.18894973607455
0,61,78,162.8955,57.04376894576453
0,62,78,135.237,51.87438970391437
0,63,78,135.1515,52.22877051956127
0,64,78,140.678,55.12127986310616
0,65,78,130.957,51.10159329628294
0,66,78,144.203,51.97636542007474
0,67,78,163.5185,56.81604253284935
0,68,78,141.3205,63.35755574266453
0,69,78,137.2535,63.875365117425694
