0,0,333,614.596,117.35666131886934
0,1,333,665.66,128.1440525205628
0,2,333,676.42,115.89916666511178
0,3,328,664.618,120.82740831948014
0,4,325,634.744,121.47925288609373
0,5,367,625.9,106.30020445386673
0,6,333,619.706,119.94081524787407
0,7,274,601.558,135.07901137715376
0,8,322,548.842,102.30216273863431
0,9,289,518.762,92.46535047289962
0,10,227,520.362,92.3705341934013
0,11,227,505.368,96.85100314203898
0,12,227,459.888,91.15084425729493
0,13,227,452.636,64.45473084776107
0,14,227,462.03,97.08934948575528
0,15,227,431.176,77.51101172011458
0,16,275,402.234,67.73429791640602
0,17,275,399.704,56.620846200396024
0,18,315,393.502,48.75419920252769
0,19,270,384.412,39.35815525109823
0,20,269,359.102,54.55169448093692
0,21,228,383.014,88.89863744444538
0,22,228,354.3,71.76736800399219
0,23,272,378.706,77.04395567604531
0,24,273,373.782,65.62010723052731
0,25,229,346.23,52.961485419838304
0,26,226,328.62,50.649643362470826
0,27,229,340.15,54.72155331122817
0,28,229,370.824,58.22911887165327
0,29,276,411.326,71.05914810253584
0,30,229,367.756,57.70296116712639
0,31,229,326.982,41.27343781827092
0,32,274,310.6,36.74801809169217
0,33,273,322.948,46.28531036853731
0,34,225,313.438,49.9295109943636
0,35,224,303.094,43.24100754453969
0,36,274,332.164,52.000550174367156
0,37,227,283.408,23.819493540902346
0,38,226,289.232,31.11640463283874
0,39,228,284.214,19.90931857025398
0,40,181,288.45,30.709634698684603
0,41,273,284.88,21.190556372089702
0,42,224,282.708,32.21898294054994
0,43,273,295.744,34.862720527307275
0,44,273,298.532,45.70609445293129
0,45,273,324.014,47.09136861459855
0,46,226,331.692,54.007246748957805
0,47,226,341.74,52.81081673984473
0,48,180,285.684,38.78965608042522
0,49,224,280.198,27.935991753838717
0,50,179,268.866,57.191833820147984
0,51,224,306.898,51.83672141807148
0,52,224,318.04,44.71784623104172
0,53,224,314.632,51.389866830199665
0,54,224,266.684,44.40630567799949
0,55,224,278.124,35.680454223948054
0,56,224,296.828,34.37000160052416
0,57,224,289.052,34.472452712158265
0,58,223,280.928,29.865342679881863
0,59,224,277.374,41.52482083635016
0,60,224,268.174,48.55775360197119
0,61,224,260.362,36.62821601466326
0,62,224,273.324,42.160051754330894
0,63,230,289.164,48.33584396308032
0,64,229,247.432,26.848744592109828
0,65,230,240.946,23.618101393356167
0,66,184,239.018,26.41881116110889
0,67,229,239.362,19.832135113656644
0,68,230,245.578,35.05409384066262
0,69,185,247.846,39.574620467799086
0,70,185,264.536,43.409970687737356
0,71,229,274.132,40.64887745654188
0,72,180,250.362,43.24524550187031
